timestamp,target,node_id,up,scrape_duration_s,scrape_samples_scraped,dcgm_gpu_metric_count,dcgm_metric_families_count
t0144,dcgm-gpu-node-11:9400,gpu-node-11,1,0.349,818,99,74
t0145,dcgm-gpu-node-00:9400,gpu-node-00,1,0.45,806,98,75
t0145,dcgm-gpu-node-01:9400,gpu-node-01,1,0.393,814,88,74
t0145,dcgm-gpu-node-02:9400,gpu-node-02,1,0.398,817,91,74
t0145,dcgm-gpu-node-03:9400,gpu-node-03,1,0.44,817,93,74
t0145,dcgm-gpu-node-04:9400,gpu-node-04,1,0.363,804,96,73
t0145,dcgm-gpu-node-05:9400,gpu-node-05,1,3.424,456,41,73
t0145,dcgm-gpu-node-06:9400,gpu-node-06,1,0.416,824,96,71
t0145,dcgm-gpu-node-07:9400,gpu-node-07,1,0.355,805,93,68
t0145,dcgm-gpu-node-08:9400,gpu-node-08,1,0.462,809,96,73
t0145,dcgm-gpu-node-09:9400,gpu-node-09,1,0.389,817,96,73
t0145,dcgm-gpu-node-10:9400,gpu-node-10,1,0.424,838,95,73
t0145,dcgm-gpu-node-11:9400,gpu-node-11,1,0.431,810,98,73
t0146,dcgm-gpu-node-00:9400,gpu-node-00,1,0.446,804,91,74
t0146,dcgm-gpu-node-01:9400,gpu-node-01,1,0.429,816,96,75
t0146,dcgm-gpu-node-02:9400,gpu-node-02,1,0.443,833,94,75
t0146,dcgm-gpu-node-03:9400,gpu-node-03,1,0.485,807,99,74
t0146,dcgm-gpu-node-04:9400,gpu-node-04,1,0.38,821,92,73
t0146,dcgm-gpu-node-05:9400,gpu-node-05,1,3.436,448,41,74
t0146,dcgm-gpu-node-06:9400,gpu-node-06,1,0.408,820,92,77
t0146,dcgm-gpu-node-07:9400,gpu-node-07,1,0.446,823,97,73
t0146,dcgm-gpu-node-08:9400,gpu-node-08,1,0.469,832,100,78
t0146,dcgm-gpu-node-09:9400,gpu-node-09,1,0.449,836,89,75
t0146,dcgm-gpu-node-10:9400,gpu-node-10,1,0.35,823,94,74
t0146,dcgm-gpu-node-11:9400,gpu-node-11,1,0.424,830,96,73
t0147,dcgm-gpu-node-00:9400,gpu-node-00,1,0.363,818,99,72
t0147,dcgm-gpu-node-01:9400,gpu-node-01,1,0.394,812,96,74
t0147,dcgm-gpu-node-02:9400,gpu-node-02,1,0.451,813,94,73
t0147,dcgm-gpu-node-03:9400,gpu-node-03,1,0.418,828,96,77
t0147,dcgm-gpu-node-04:9400,gpu-node-04,1,0.433,834,96,74
t0147,dcgm-gpu-node-05:9400,gpu-node-05,1,3.449,445,40,73
t0147,dcgm-gpu-node-06:9400,gpu-node-06,1,0.427,820,99,76
t0147,dcgm-gpu-node-07:9400,gpu-node-07,1,0.473,820,98,74
t0147,dcgm-gpu-node-08:9400,gpu-node-08,1,0.29,826,97,75
t0147,dcgm-gpu-node-09:9400,gpu-node-09,1,0.418,824,93,74
t0147,dcgm-gpu-node-10:9400,gpu-node-10,1,0.511,805,95,74
t0147,dcgm-gpu-node-11:9400,gpu-node-11,1,0.403,834,95,78
t0148,dcgm-gpu-node-00:9400,gpu-node-00,1,0.393,810,92,76
t0148,dcgm-gpu-node-01:9400,gpu-node-01,1,0.41,832,96,75
t0148,dcgm-gpu-node-02:9400,gpu-node-02,1,0.489,844,99,74
t0148,dcgm-gpu-node-03:9400,gpu-node-03,1,0.414,830,95,74
t0148,dcgm-gpu-node-04:9400,gpu-node-04,1,0.411,798,96,74
t0148,dcgm-gpu-node-05:9400,gpu-node-05,1,3.462,433,39,74
t0148,dcgm-gpu-node-06:9400,gpu-node-06,1,0.431,837,96,78
t0148,dcgm-gpu-node-07:9400,gpu-node-07,1,0.442,804,98,74
t0148,dcgm-gpu-node-08:9400,gpu-node-08,1,0.393,790,96,79
t0148,dcgm-gpu-node-09:9400,gpu-node-09,1,0.462,824,98,74
t0148,dcgm-gpu-node-10:9400,gpu-node-10,1,0.394,824,96,78
t0148,dcgm-gpu-node-11:9400,gpu-node-11,1,0.362,806,99,72
t0149,dcgm-gpu-node-00:9400,gpu-node-00,1,0.449,810,93,76
t0149,dcgm-gpu-node-01:9400,gpu-node-01,1,0.421,827,98,76
t0149,dcgm-gpu-node-02:9400,gpu-node-02,1,0.477,813,95,75
t0149,dcgm-gpu-node-03:9400,gpu-node-03,1,0.426,814,97,73
t0149,dcgm-gpu-node-04:9400,gpu-node-04,1,0.481,818,103,74
t0149,dcgm-gpu-node-05:9400,gpu-node-05,1,3.474,434,38,73
t0149,dcgm-gpu-node-06:9400,gpu-node-06,1,0.486,827,100,74
t0149,dcgm-gpu-node-07:9400,gpu-node-07,1,0.45,808,96,72
t0149,dcgm-gpu-node-08:9400,gpu-node-08,1,0.473,827,103,75
t0149,dcgm-gpu-node-09:9400,gpu-node-09,1,0.439,789,93,76
t0149,dcgm-gpu-node-10:9400,gpu-node-10,1,0.444,818,96,75
t0149,dcgm-gpu-node-11:9400,gpu-node-11,1,0.449,827,91,74
t0150,dcgm-gpu-node-00:9400,gpu-node-00,1,0.485,830,98,74
t0150,dcgm-gpu-node-01:9400,gpu-node-01,1,0.42,816,91,75
t0150,dcgm-gpu-node-02:9400,gpu-node-02,1,0.412,796,92,68
t0150,dcgm-gpu-node-03:9400,gpu-node-03,1,0.412,837,96,74
t0150,dcgm-gpu-node-04:9400,gpu-node-04,1,0.454,825,96,74
t0150,dcgm-gpu-node-05:9400,gpu-node-05,1,3.487,421,37,75
t0150,dcgm-gpu-node-06:9400,gpu-node-06,1,0.384,807,97,73
t0150,dcgm-gpu-node-07:9400,gpu-node-07,1,0.39,830,93,74
t0150,dcgm-gpu-node-08:9400,gpu-node-08,1,0.374,805,95,73
t0150,dcgm-gpu-node-09:9400,gpu-node-09,1,0.454,838,96,74
t0150,dcgm-gpu-node-10:9400,gpu-node-10,1,0.338,808,91,74
t0150,dcgm-gpu-node-11:9400,gpu-node-11,1,0.446,804,96,74
t0151,dcgm-gpu-node-00:9400,gpu-node-00,1,0.374,820,96,72
t0151,dcgm-gpu-node-01:9400,gpu-node-01,1,0.386,824,101,69
t0151,dcgm-gpu-node-02:9400,gpu-node-02,1,0.411,807,89,72
t0151,dcgm-gpu-node-03:9400,gpu-node-03,1,0.424,831,99,75
t0151,dcgm-gpu-node-04:9400,gpu-node-04,1,0.432,826,96,74
t0151,dcgm-gpu-node-05:9400,gpu-node-05,1,3.499,416,36,73
t0151,dcgm-gpu-node-06:9400,gpu-node-06,1,0.421,829,96,72
t0151,dcgm-gpu-node-07:9400,gpu-node-07,1,0.409,810,99,73
t0151,dcgm-gpu-node-08:9400,gpu-node-08,1,0.435,829,97,75
t0151,dcgm-gpu-node-09:9400,gpu-node-09,1,0.487,830,96,74
t0151,dcgm-gpu-node-10:9400,gpu-node-10,1,0.482,819,94,74
t0151,dcgm-gpu-node-11:9400,gpu-node-11,1,0.472,832,95,73
t0152,dcgm-gpu-node-00:9400,gpu-node-00,1,0.427,843,103,79
t0152,dcgm-gpu-node-01:9400,gpu-node-01,1,0.346,823,102,72
t0152,dcgm-gpu-node-02:9400,gpu-node-02,1,0.38,817,95,78
t0152,dcgm-gpu-node-03:9400,gpu-node-03,1,0.405,810,95,73
t0152,dcgm-gpu-node-04:9400,gpu-node-04,1,0.404,820,96,77
t0152,dcgm-gpu-node-05:9400,gpu-node-05,1,3.512,413,35,74
t0152,dcgm-gpu-node-06:9400,gpu-node-06,1,0.487,839,96,69
t0152,dcgm-gpu-node-07:9400,gpu-node-07,1,0.421,821,93,74
t0152,dcgm-gpu-node-08:9400,gpu-node-08,1,0.408,810,97,75
t0152,dcgm-gpu-node-09:9400,gpu-node-09,1,0.463,825,99,73
t0152,dcgm-gpu-node-10:9400,gpu-node-10,1,0.446,816,90,73
t0152,dcgm-gpu-node-11:9400,gpu-node-11,1,0.411,820,89,74
t0153,dcgm-gpu-node-00:9400,gpu-node-00,1,0.371,836,104,74
t0153,dcgm-gpu-node-01:9400,gpu-node-01,1,0.379,816,95,74
t0153,dcgm-gpu-node-02:9400,gpu-node-02,1,0.441,819,95,72
t0153,dcgm-gpu-node-03:9400,gpu-node-03,1,0.419,823,99,76
t0153,dcgm-gpu-node-04:9400,gpu-node-04,1,0.498,816,96,72
t0153,dcgm-gpu-node-05:9400,gpu-node-05,1,3.525,401,34,74
t0153,dcgm-gpu-node-06:9400,gpu-node-06,1,0.343,827,98,77
t0153,dcgm-gpu-node-07:9400,gpu-node-07,1,0.413,842,94,73
t0153,dcgm-gpu-node-08:9400,gpu-node-08,1,0.407,821,92,77
t0153,dcgm-gpu-node-09:9400,gpu-node-09,1,0.415,817,98,72
t0153,dcgm-gpu-node-10:9400,gpu-node-10,1,0.431,811,91,74
t0153,dcgm-gpu-node-11:9400,gpu-node-11,1,0.473,830,95,74
t0154,dcgm-gpu-node-00:9400,gpu-node-00,1,0.476,822,96,74
t0154,dcgm-gpu-node-01:9400,gpu-node-01,1,0.443,844,92,73
t0154,dcgm-gpu-node-02:9400,gpu-node-02,1,0.483,815,102,74
t0154,dcgm-gpu-node-03:9400,gpu-node-03,1,0.433,830,95,74
t0154,dcgm-gpu-node-04:9400,gpu-node-04,1,0.421,842,92,73
t0154,dcgm-gpu-node-05:9400,gpu-node-05,1,3.537,403,33,70
t0154,dcgm-gpu-node-06:9400,gpu-node-06,1,0.427,821,96,73
t0154,dcgm-gpu-node-07:9400,gpu-node-07,1,0.399,822,94,75
t0154,dcgm-gpu-node-08:9400,gpu-node-08,1,0.54,809,92,74
t0154,dcgm-gpu-node-09:9400,gpu-node-09,1,0.354,805,97,73
t0154,dcgm-gpu-node-10:9400,gpu-node-10,1,0.392,831,97,74
t0154,dcgm-gpu-node-11:9400,gpu-node-11,1,0.392,807,96,74
t0155,dcgm-gpu-node-00:9400,gpu-node-00,1,0.415,844,100,73
t0155,dcgm-gpu-node-01:9400,gpu-node-01,1,0.435,818,95,74
t0155,dcgm-gpu-node-02:9400,gpu-node-02,1,0.461,849,96,74
t0155,dcgm-gpu-node-03:9400,gpu-node-03,1,0.402,820,96,76
t0155,dcgm-gpu-node-04:9400,gpu-node-04,1,0.448,825,98,72
t0155,dcgm-gpu-node-05:9400,gpu-node-05,1,3.55,399,32,72
t0155,dcgm-gpu-node-06:9400,gpu-node-06,1,0.339,819,97,74
t0155,dcgm-gpu-node-07:9400,gpu-node-07,1,0.404,833,91,74
t0155,dcgm-gpu-node-08:9400,gpu-node-08,1,0.367,831,93,73
t0155,dcgm-gpu-node-09:9400,gpu-node-09,1,0.378,816,97,75
t0155,dcgm-gpu-node-10:9400,gpu-node-10,1,0.422,818,101,73
t0155,dcgm-gpu-node-11:9400,gpu-node-11,1,0.423,828,96,76
t0156,dcgm-gpu-node-00:9400,gpu-node-00,1,0.369,813,93,73
t0156,dcgm-gpu-node-01:9400,gpu-node-01,1,0.415,819,94,75
t0156,dcgm-gpu-node-02:9400,gpu-node-02,1,0.37,808,95,74
t0156,dcgm-gpu-node-03:9400,gpu-node-03,1,0.471,805,97,74
t0156,dcgm-gpu-node-04:9400,gpu-node-04,1,0.425,822,96,74
t0156,dcgm-gpu-node-05:9400,gpu-node-05,1,3.562,386,31,73
t0156,dcgm-gpu-node-06:9400,gpu-node-06,1,0.432,839,93,76
t0156,dcgm-gpu-node-07:9400,gpu-node-07,1,0.428,829,96,76
t0156,dcgm-gpu-node-08:9400,gpu-node-08,1,0.331,817,98,72
t0156,dcgm-gpu-node-09:9400,gpu-node-09,1,0.447,816,100,73
t0156,dcgm-gpu-node-10:9400,gpu-node-10,1,0.369,820,96,74
t0156,dcgm-gpu-node-11:9400,gpu-node-11,1,0.407,843,94,74
t0157,dcgm-gpu-node-00:9400,gpu-node-00,1,0.488,820,96,78
t0157,dcgm-gpu-node-01:9400,gpu-node-01,1,0.393,820,99,75
t0157,dcgm-gpu-node-02:9400,gpu-node-02,1,0.422,820,96,73
t0157,dcgm-gpu-node-03:9400,gpu-node-03,1,0.483,821,95,74
t0157,dcgm-gpu-node-04:9400,gpu-node-04,1,0.457,833,99,75
t0157,dcgm-gpu-node-05:9400,gpu-node-05,1,3.575,375,30,75
t0157,dcgm-gpu-node-06:9400,gpu-node-06,1,0.463,824,89,73
t0157,dcgm-gpu-node-07:9400,gpu-node-07,1,0.445,826,100,76
t0157,dcgm-gpu-node-08:9400,gpu-node-08,1,0.381,825,95,72
t0157,dcgm-gpu-node-09:9400,gpu-node-09,1,0.498,812,92,74
t0157,dcgm-gpu-node-10:9400,gpu-node-10,1,0.424,814,94,76
t0157,dcgm-gpu-node-11:9400,gpu-node-11,1,0.356,832,99,74
t0158,dcgm-gpu-node-00:9400,gpu-node-00,1,0.45,823,96,75
t0158,dcgm-gpu-node-01:9400,gpu-node-01,1,0.406,815,95,75
t0158,dcgm-gpu-node-02:9400,gpu-node-02,1,0.432,805,96,72
t0158,dcgm-gpu-node-03:9400,gpu-node-03,1,0.446,820,97,73
t0158,dcgm-gpu-node-04:9400,gpu-node-04,1,0.377,830,96,74
t0158,dcgm-gpu-node-05:9400,gpu-node-05,1,3.587,373,29,74
t0158,dcgm-gpu-node-06:9400,gpu-node-06,1,0.394,818,95,74
t0158,dcgm-gpu-node-07:9400,gpu-node-07,1,0.37,839,96,73
t0158,dcgm-gpu-node-08:9400,gpu-node-08,1,0.447,797,96,74
t0158,dcgm-gpu-node-09:9400,gpu-node-09,1,0.435,823,99,73
t0158,dcgm-gpu-node-10:9400,gpu-node-10,1,0.442,820,96,71
t0158,dcgm-gpu-node-11:9400,gpu-node-11,1,0.486,825,93,77
t0159,dcgm-gpu-node-00:9400,gpu-node-00,1,0.478,805,94,74
t0159,dcgm-gpu-node-01:9400,gpu-node-01,1,0.452,795,95,75
t0159,dcgm-gpu-node-02:9400,gpu-node-02,1,0.49,826,97,72
t0159,dcgm-gpu-node-03:9400,gpu-node-03,1,0.399,829,92,72
t0159,dcgm-gpu-node-04:9400,gpu-node-04,1,0.454,838,98,74
t0159,dcgm-gpu-node-05:9400,gpu-node-05,1,3.6,368,28,74
t0159,dcgm-gpu-node-06:9400,gpu-node-06,1,0.424,831,96,72
t0159,dcgm-gpu-node-07:9400,gpu-node-07,1,0.439,819,99,73
t0159,dcgm-gpu-node-08:9400,gpu-node-08,1,0.347,825,96,73
t0159,dcgm-gpu-node-09:9400,gpu-node-09,1,0.408,821,96,74
t0159,dcgm-gpu-node-10:9400,gpu-node-10,1,0.41,814,96,70
t0159,dcgm-gpu-node-11:9400,gpu-node-11,1,0.466,810,95,72
